"","cluster.index","keep_test","3DMM","3DMM-Blank","Urbanization-Blank","Urbanization-City","Urbanization-Jungle","Urbanization-Rural","Urbanization-Town"
"11085",380642,FALSE,0,0,0,281368,184976,117580,148800
"11086",380644,FALSE,0,0,0,46784,51564,29032,49364
"11087",380645,FALSE,0,0,0,0,38944,49456,12724
"11088",380648,FALSE,0,0,0,21524,0,29136,0
"11089",380650,FALSE,29146241,6772788,0,0,0,0,0
"11090",380659,FALSE,0,0,0,9012,0,10176,0
"11091",380667,FALSE,0,0,0,32352,17764,13036,0
"11092",380675,FALSE,0,0,0,32500,46088,53752,30648
"11093",380679,FALSE,0,0,0,0,15344,16576,55692
"11094",380682,FALSE,0,0,0,129528,0,0,14592
"11095",380701,FALSE,0,0,0,35548,0,0,0
"11096",380706,FALSE,0,0,0,59088,24260,0,9580
"11097",380713,FALSE,0,0,0,21256,0,0,10924
"11098",380729,FALSE,10036973750,107699576,0,0,0,0,0
"11099",380776,FALSE,0,0,0,340784,579452,906572,1072156
"11100",380801,FALSE,0,0,0,94968,221284,431708,232016
"11101",380806,FALSE,0,0,0,86328,210936,549900,312896
"11102",380831,FALSE,1049428409,45227702.7,0,0,0,0,0
"11103",380874,FALSE,0,0,0,0,0,81840,0
"11104",380878,FALSE,8341331,6549615,0,0,0,0,0
"11105",380945,FALSE,549299733,14184422,0,0,0,0,0
"11106",380961,FALSE,1110340261,6096060,0,0,0,0,0
"11107",380986,FALSE,27876350,546187080,0,0,0,0,0
"11108",381024,FALSE,0,0,0,0,17812,50884,0
"11109",381030,FALSE,641088469,3494794,0,0,0,0,0
"11110",381062,FALSE,0,0,0,208888,0,33928,34608
"11111",381089,FALSE,210896830,2786920,0,0,0,0,0
"11112",381093,FALSE,16113990,1023520,0,0,0,0,0
"11113",381154,FALSE,12831890,0,0,0,0,0,0
"11114",381207,FALSE,62216470,0,0,0,0,0,0
"11115",381231,FALSE,128293216,68002990,0,0,0,0,0
"11116",381234,FALSE,11909770,0,0,0,0,0,0
"11117",381276,TRUE,0,0,0,210932,150960,139372,146204
"11118",381280,FALSE,0,0,0,725624,0,0,22088
"11119",381287,FALSE,0,0,0,41740,0,0,0
"11120",381292,FALSE,0,0,0,104120,0,0,0
"11121",381301,FALSE,0,0,0,88552,195848,432780,130928
"11122",381302,FALSE,0,0,0,59204,76372,80752,0
"11123",381313,FALSE,0,0,0,62720,0,0,63844
"11124",381318,FALSE,0,0,0,0,0,0,46684
"11125",381323,FALSE,0,0,0,0,42924,0,18636
"11126",381329,FALSE,0,0,0,0,0,0,58504
"11127",381332,FALSE,0,0,0,193916,0,102920,1365520
"11128",381339,FALSE,0,0,0,741476,0,0,0
"11129",381342,FALSE,0,0,0,55252,0,11736,0
"11130",381406,TRUE,0,0,0,626976,0,0,0
"11131",381443,FALSE,7329400,4822211,0,0,0,0,0
"11132",381447,TRUE,0,0,0,153676,0,0,149208
"11133",381449,FALSE,98129694,656439,0,0,0,0,0
"11134",381455,FALSE,0,3110754,0,0,0,0,0
"11135",381464,FALSE,0,0,0,719736,0,0,0
"11136",381468,TRUE,18352047,0,0,2264744,0,0,0
"11137",381480,TRUE,0,0,0,587108,0,0,0
"11138",381505,TRUE,0,0,0,154624,0,0,0
"11139",381531,FALSE,0,0,0,0,396448,185816,162160
"11140",381534,FALSE,0,0,0,0,285388,189320,170536
"11141",381535,FALSE,0,0,0,0,107956,163664,0
"11142",381543,FALSE,0,0,0,0,32672,37736,0
"11143",381546,FALSE,0,0,0,0,0,57672,0
"11144",381596,FALSE,0,0,0,0,24636,22692,0
"11145",381613,FALSE,0,0,0,0,55012,0,0
"11146",381628,FALSE,0,0,0,0,0,0,45604
"11147",381629,FALSE,1839269670,29768590,0,0,0,0,0
"11148",381630,FALSE,24567880,0,0,0,0,0,0
"11149",381635,FALSE,0,0,0,349072,1647480,2127904,1409580
"11150",381640,FALSE,0,0,0,685452,1803716,2457980,739568
"11151",381643,FALSE,0,0,0,175140,316156,549644,287836
"11152",381644,FALSE,0,0,0,985196,408804,998476,400412
"11153",381646,FALSE,0,0,0,60336,290976,383904,403948
"11154",381647,FALSE,0,0,0,1731916,2865400,4248184,13952852
"11155",381650,FALSE,0,0,0,200484,424680,451224,251768
"11156",381659,FALSE,0,0,0,609428,1590432,2090052,672228
"11157",381663,FALSE,0,0,0,614032,358264,467424,141432
"11158",381669,FALSE,0,0,0,1031996,2321896,2282692,1455168
"11159",381674,FALSE,0,0,0,0,394900,416660,235852
"11160",381679,FALSE,0,0,0,184552,96452,129496,58512
"11161",381682,FALSE,0,0,0,342352,592624,737220,747188
"11162",381683,FALSE,0,0,0,394728,353100,861428,507616
"11163",381686,FALSE,0,0,0,194044,29524,549928,0
"11164",381687,FALSE,0,0,0,105968,893072,425692,477364
"11165",381688,FALSE,0,0,0,0,103108,128888,83996
"11166",381690,FALSE,0,0,0,156048,314252,493944,788740
"11167",381691,FALSE,0,0,0,906584,1537144,859784,3975132
"11168",381697,FALSE,0,0,0,0,209396,703920,746140
"11169",381701,FALSE,0,0,0,58460,545240,674492,539444
"11170",381702,FALSE,0,0,0,245236,1320628,1021028,1159528
"11171",381704,FALSE,0,0,0,0,13556,151444,70188
"11172",381707,FALSE,0,0,0,507480,32044,159900,352020
"11173",381716,FALSE,0,0,0,0,0,250920,0
"11174",381728,FALSE,0,0,0,0,104204,37896,29404
"11175",381730,FALSE,0,0,0,0,0,76076,29716
"11176",381735,FALSE,0,0,0,0,148084,77064,82672
"11177",381743,FALSE,0,0,0,136608,201532,230524,290848
"11178",381755,FALSE,0,0,0,19468,61064,66268,137164
"11179",381762,FALSE,0,0,0,0,62088,72092,0
"11180",381771,FALSE,0,0,0,112200,383072,596736,519592
"11181",381775,TRUE,0,0,0,391072,0,0,0
"11182",381782,FALSE,0,0,0,0,192396,92980,80992
"11183",381785,FALSE,0,0,0,0,0,22556,19240
"11184",381795,FALSE,0,0,0,0,43036,119456,0
"11185",381818,FALSE,0,0,0,0,43264,78032,78084
"11186",381843,FALSE,0,0,0,31276,0,151856,196416
"11187",381854,FALSE,0,0,0,22860,136652,29164,18572
"11188",381857,FALSE,0,0,0,0,0,34740,117960
"11189",381860,FALSE,89430601,91436970,0,0,0,66160,0
"11190",381870,FALSE,0,0,0,0,70932,60760,152624
"11191",381895,TRUE,0,0,0,297264,0,0,0
"11192",381982,FALSE,0,0,0,0,0,94960,132788
"11193",382041,FALSE,0,0,0,0,65260,33056,0
"11194",382079,FALSE,0,0,0,62440,0,0,0
"11195",382124,FALSE,0,0,0,0,53856,42180,96068
"11196",382179,FALSE,0,0,0,0,110688,76312,530624
"11197",382187,FALSE,0,0,0,0,0,38996,14688
"11198",382209,FALSE,0,0,0,208480,0,0,0
"11199",382297,FALSE,0,0,0,0,0,0,77420
"11200",382471,FALSE,0,0,0,0,0,74248,58976
"11201",382482,FALSE,0,0,0,131280,0,0,40036
"11202",382525,FALSE,0,255769790,0,0,0,0,0
"11203",382535,FALSE,0,0,0,0,38652,0,0
"11204",382819,FALSE,32366080,0,0,0,0,0,0
"11205",382820,FALSE,221347130,0,0,0,0,0,0
"11206",382822,FALSE,1227134889,16836238,0,0,0,0,0
"11207",382823,FALSE,113504710,0,0,0,0,0,0
"11208",382824,FALSE,116369590,0,0,0,0,0,0
"11209",382825,FALSE,3719203472,171339538,0,0,0,0,0
"11210",382826,FALSE,114497540,3274900,0,0,0,0,0
"11211",382827,FALSE,195626280,5698190,0,0,0,0,0
"11212",382828,FALSE,880295785,0,0,0,0,0,0
"11213",382829,FALSE,2389317930,152320725,0,0,0,0,0
"11214",382830,FALSE,1876599660,0,0,0,0,0,0
"11215",382831,FALSE,110168600,9376830,0,0,0,0,0
"11216",382832,FALSE,11432730,0,0,0,0,0,0
"11217",382833,FALSE,89857940,0,0,0,0,0,0
"11218",382835,FALSE,177433860,3263880,0,0,0,0,0
"11219",382836,FALSE,21152748,0,0,0,0,0,0
"11220",382838,FALSE,66441879,0,0,0,0,0,0
"11221",382840,FALSE,2797770,0,0,0,0,0,0
"11222",382841,FALSE,0,4911290,0,0,0,0,0
"11223",382844,FALSE,132104860,8697490,0,0,0,0,0
"11224",382846,FALSE,1009742110,51404090,0,0,0,0,0
"11225",382847,FALSE,7468310,0,0,0,0,0,0
"11226",382848,FALSE,5672170,0,0,0,0,0,0
"11227",382851,FALSE,6137470,0,0,0,0,0,0
"11228",382853,FALSE,15882450,11055170,0,0,0,0,0
"11229",382858,FALSE,86513590,19043150,0,0,0,0,0
"11230",382859,FALSE,3039047,0,0,0,0,0,0
"11231",382867,FALSE,0,8942582,0,0,0,0,0
"11232",382873,FALSE,1579496.7,1598091,0,0,0,0,0
"11233",382874,FALSE,0,0,0,0,326832,785912,240164
"11234",382877,FALSE,0,0,0,0,857356,856368,238528
"11235",382887,FALSE,0,0,0,0,0,161396,23784
"11236",382902,FALSE,0,0,0,0,38844,0,0
"11237",382904,FALSE,0,0,0,0,0,40392,20908
"11238",382929,FALSE,0,0,0,0,228252,0,0
"11239",382953,FALSE,20651570,0,0,0,0,0,0
"11240",382955,FALSE,106264420,0,0,0,0,0,0
"11241",382958,FALSE,0,0,0,3419980,0,21676,45848
"11242",382960,FALSE,1006926.5,999298,0,0,0,0,0
"11243",382962,FALSE,0,0,0,873296,0,0,0
"11244",382969,FALSE,0,0,0,740228,0,0,0
"11245",382970,FALSE,0,0,0,3107592,0,0,19096
"11246",382972,FALSE,0,0,0,66756,0,0,0
"11247",382994,FALSE,0,0,0,235184,0,0,0
"11248",382996,FALSE,0,0,0,603780,0,0,0
"11249",383002,FALSE,0,0,0,56284,0,0,0
"11250",383010,FALSE,0,0,0,234984,0,0,27024
"11251",383015,FALSE,6437790551,189735356,0,0,0,0,0
"11252",383049,FALSE,0,0,0,72116,0,0,0
"11253",383054,FALSE,0,0,0,107220,0,0,0
"11254",383106,FALSE,360244310.2,46068362,0,0,0,0,0
"11255",383119,FALSE,972009,652510,0,0,0,0,0
"11256",383133,FALSE,29714947,1028496,0,0,0,0,0
"11257",383154,FALSE,35098788531,802610920,0,0,0,0,0
"11258",383160,FALSE,174995737,2053190,0,0,0,0,0
"11259",383162,FALSE,77168180,3296754,0,0,0,0,0
"11260",383163,FALSE,25557280,3021705,0,0,0,0,0
"11261",383164,TRUE,21770114,0,0,0,0,0,0
"11262",383165,FALSE,125872804,7176810,0,0,0,0,0
"11263",383167,FALSE,5520286,4871908,0,0,0,0,0
"11264",383168,FALSE,6013956,967724,0,0,0,0,0
"11265",383176,FALSE,10933306,2978438,0,0,0,0,0
"11266",383177,FALSE,3143399,0,0,0,0,0,0
"11267",383178,TRUE,3477132,0,0,0,0,0,0
"11268",383190,FALSE,12689510,0,0,0,0,0,0
"11269",383203,FALSE,7225850,1115178,0,0,0,0,0
"11270",383205,TRUE,3088520,0,0,0,0,0,0
"11271",383209,FALSE,1414700,670776,0,0,0,0,0
"11272",383210,TRUE,19667880,0,0,0,0,0,0
"11273",383221,TRUE,7242980,0,0,0,0,0,0
"11274",383228,FALSE,549307,527256,0,0,0,0,0
"11275",383240,FALSE,3655933,237655,0,0,0,0,0
"11276",383241,FALSE,5004114,0,0,0,0,0,0
"11277",383243,FALSE,2664710,0,0,0,0,0,0
"11278",383250,FALSE,0,616873,0,0,0,0,0
"11279",383254,FALSE,685930,606246,0,0,0,0,0
"11280",383256,FALSE,1177192,378933,0,0,0,0,0
"11281",383266,TRUE,2338175,0,0,0,0,0,0
"11282",383289,FALSE,396276,270956,0,0,0,0,0
"11283",383291,FALSE,0,535808,0,0,0,0,0
"11284",383314,FALSE,1094840,174795,0,0,0,0,0
"11285",383315,FALSE,1171677,0,0,0,0,0,0
"11286",383383,FALSE,176048.2,0,0,0,0,0,0
"11287",383384,FALSE,217098467,117510454,0,0,0,0,0
"11288",383385,FALSE,0,88485261,0,0,0,0,0
"11289",383386,FALSE,0,31148714,0,0,0,0,0
"11290",383387,FALSE,5856640,6356460,0,0,0,0,0
"11291",383388,FALSE,0,2611990,0,0,0,0,0
"11292",383390,FALSE,0,48913823,0,0,0,0,0
"11293",383391,FALSE,2237020,5472694,0,0,0,0,0
"11294",383392,FALSE,0,0,0,0,0,0,41436
"11295",383394,FALSE,0,0,0,160228,411500,473816,342328
"11296",383395,FALSE,0,0,0,2347236,1109180,693564,2976992
"11297",383396,FALSE,0,0,0,0,510356,1106080,177588
"11298",383399,FALSE,0,0,0,165736,51608,190832,145676
"11299",383401,FALSE,0,0,0,0,405792,1368932,172216
"11300",383406,FALSE,0,0,0,0,30696,29572,32644
"11301",383407,FALSE,0,0,0,183640,2381204,2929276,1579672
"11302",383409,FALSE,0,0,0,110200,128896,94620,210744
"11303",383411,FALSE,0,0,0,0,9588,30408,0
"11304",383414,FALSE,0,0,0,0,53384,0,83524
"11305",383419,FALSE,0,0,0,0,730852,1429380,827584
"11306",383425,FALSE,0,0,0,0,137620,230664,0
"11307",383427,FALSE,0,0,0,0,757916,230888,768088
"11308",383428,FALSE,0,0,0,0,132124,339184,292772
"11309",383433,FALSE,0,0,0,0,380108,615408,1252824
"11310",383437,FALSE,0,0,0,0,0,25140,39040
"11311",383438,FALSE,0,0,0,0,10892,11116,0
"11312",383451,FALSE,0,0,0,0,324144,125572,483088
"11313",383488,FALSE,0,0,0,111244,0,43676,98256
"11314",383495,FALSE,0,0,0,109636,0,0,0
"11315",383520,FALSE,0,0,0,0,60880,148560,15788
"11316",383534,FALSE,200534508,26887955,0,0,0,0,0
"11317",383560,FALSE,20119923028,0,0,0,0,0,0
"11318",383572,FALSE,2827404,0,0,0,0,0,0
"11319",383575,FALSE,0,0,0,0,30436,0,0
"11320",383602,FALSE,458135,0,0,0,0,0,0
"11321",383694,FALSE,48388439,0,0,0,0,0,0
"11322",383704,FALSE,0,0,0,0,0,222580,0
"11323",383705,FALSE,0,0,0,0,0,447624,0
"11324",383774,FALSE,0,0,0,77928,4542908,762628,580464
"11325",383783,FALSE,0,0,0,23752,133820,490364,115216
"11326",383788,FALSE,0,0,0,0,193172,126012,0
"11327",383791,FALSE,0,0,0,0,60468,0,912520
"11328",383828,FALSE,0,0,0,0,34824,0,147656
"11329",383841,FALSE,0,0,0,178400,420536,120104,154252
"11330",383883,FALSE,0,0,0,581172,750548,378552,89108
"11331",383980,FALSE,0,0,0,0,86996,102168,0
"11332",384082,FALSE,2142448.3,88387.1,0,0,0,0,0
"11333",384206,FALSE,0,0,0,0,178116,0,50352
"11334",384251,FALSE,0,0,0,97044,0,0,0
"11335",384331,FALSE,0,0,0,76244,0,78956,0
"11336",384582,TRUE,5285711,0,0,0,204692,124552,130992
"11337",384583,FALSE,0,0,0,0,17952,110196,51288
"11338",384587,FALSE,0,0,0,0,599920,604176,409232
"11339",384588,FALSE,0,0,0,0,0,36944,0
"11340",384605,FALSE,0,0,0,42928,0,0,0
"11341",384619,FALSE,0,0,0,40140,0,0,0
"11342",384646,FALSE,0,0,0,24160,0,0,0
"11343",384647,FALSE,6530971,2162411,0,0,0,0,0
"11344",384648,FALSE,239371551,0,0,0,0,0,0
"11345",384649,FALSE,0,0,0,55152,0,0,0
"11346",384664,FALSE,0,0,0,504900,0,30128,0
"11347",384665,FALSE,0,0,0,141908,0,0,0
"11348",384668,FALSE,0,0,0,152116,0,0,0
"11349",384674,FALSE,0,0,0,395216,0,0,0
"11350",384733,FALSE,0,0,0,37744,0,0,0
"11351",384762,FALSE,0,0,0,74652,0,21396,0
"11352",384791,FALSE,1004255747,0,0,0,0,0,0
"11353",384937,FALSE,0,0,0,24168,0,0,0
"11354",384939,FALSE,90115790,3444780,0,0,0,0,0
"11355",384940,FALSE,0,0,0,148812,0,152056,0
"11356",384942,FALSE,0,30364023,0,0,0,0,0
"11357",384943,FALSE,0,0,0,14100,0,21684,0
"11358",384944,FALSE,0,0,0,57044,0,37384,0
"11359",384946,TRUE,130098478,0,0,71788,0,711236,0
"11360",384947,FALSE,0,0,0,28972,0,10660,18400
"11361",384949,FALSE,0,0,0,18236,0,33432,0
"11362",384951,TRUE,0,0,0,184896,0,51936,0
"11363",384953,FALSE,0,0,0,87352,0,0,0
"11364",384954,FALSE,0,0,0,81348,0,0,21684
"11365",384965,FALSE,18654880,0,0,0,0,0,0
"11366",384970,FALSE,50683133.6,2822790.8,0,0,0,0,0
"11367",384972,FALSE,14681832.6,512350.6,0,0,0,0,0
"11368",384973,FALSE,2755530.3,350365.7,0,0,0,0,0
"11369",384975,FALSE,1565340.6,0,0,0,0,0,0
"11370",384984,FALSE,422834,0,0,0,0,0,0
"11371",384989,FALSE,232065,0,0,0,0,0,0
"11372",384991,FALSE,4319526.4,519983.6,0,0,0,0,0
"11373",384994,FALSE,5891543.3,667777,0,0,0,0,0
"11374",385006,FALSE,366244.7,0,0,0,0,0,0
"11375",385007,FALSE,3999127.5,76381.6,0,0,0,0,0
"11376",385011,FALSE,1408296.8,396029,0,0,0,0,0
"11377",385019,FALSE,1084061.2,0,0,0,0,0,0
"11378",385052,FALSE,247242.3,0,0,0,0,0,0
"11379",385058,FALSE,96315.4,94183.4,0,0,0,0,0
"11380",385104,FALSE,1606304201,0,0,0,0,0,0
"11381",385230,FALSE,3147789.7,0,0,0,0,0,0
"11382",385257,FALSE,905363.2,93105.5,0,0,0,0,0
"11383",385283,FALSE,612582.1,0,0,0,0,0,0
"11384",385289,FALSE,348671,0,0,0,0,0,0
"11385",385314,FALSE,377563.9,107286,0,0,0,0,0
"11386",385362,FALSE,434863.9,148915,0,0,0,0,0
"11387",385625,FALSE,265201,0,0,0,0,0,0
"11388",385665,FALSE,686997,0,0,0,0,0,0
"11389",385671,FALSE,775800.9,0,0,0,0,0,0
"11390",385780,FALSE,714147.3,0,0,0,0,0,0
"11391",385828,FALSE,379656270,0,0,0,0,0,0
"11392",385895,FALSE,1113715,0,0,0,0,0,0
"11393",385943,FALSE,588366580,15019530,0,0,0,0,0
"11394",386013,FALSE,16001760,0,0,0,0,0,0
"11395",386093,FALSE,356103,0,0,0,0,0,0
"11396",386096,FALSE,111077720,0,0,0,0,0,0
"11397",386104,FALSE,4896167748,6867876,0,0,0,0,0
"11398",386106,FALSE,1589205.4,0,0,0,0,0,0
"11399",386122,FALSE,1032722.4,0,0,0,0,0,0
"11400",386155,FALSE,180875.1,0,0,0,0,0,0
"11401",386215,FALSE,10617340,61469092,0,0,0,0,0
"11402",386268,FALSE,29041157,0,0,0,0,0,0
"11403",386285,FALSE,336335450,2215300,0,0,0,0,0
"11404",386364,FALSE,35428340,0,0,0,0,0,0
"11405",386434,FALSE,267205540,6110830,0,0,0,0,0
"11406",386529,FALSE,1132497.9,0,0,0,0,0,0
"11407",386560,FALSE,0,74807440,0,0,0,0,0
"11408",386687,FALSE,158346.7,0,0,0,0,0,0
"11409",386755,FALSE,12456860,22471145,0,0,0,0,0
"11410",386762,FALSE,558617,0,0,0,0,0,0
"11411",386818,FALSE,270539,0,0,0,0,0,0
"11412",386983,FALSE,837320.4,0,0,0,0,0,0
"11413",386985,FALSE,195413.4,0,0,0,0,0,0
"11414",387096,FALSE,14292190,0,0,0,0,0,0
"11415",387265,FALSE,21301020,0,0,0,0,0,0
"11416",387278,FALSE,559294.2,89747.4,0,0,0,0,0
"11417",387610,FALSE,4467210,24615310,0,0,0,0,0
"11418",387662,FALSE,10875740,0,0,0,0,0,0
"11419",387752,FALSE,180125,0,0,0,0,0,0
"11420",387780,FALSE,264371.3,0,0,0,0,0,0
"11421",387867,FALSE,286739.8,0,0,0,0,0,0
"11422",387950,FALSE,193958.4,0,0,0,0,0,0
"11423",388367,FALSE,343952,0,0,0,0,0,0
"11424",389288,FALSE,489538.3,0,0,0,0,0,0
"11425",390256,FALSE,0,0,0,0,415020,437508,0
"11426",390258,FALSE,1014996270,7268800,0,0,0,0,0
"11427",390259,FALSE,2767345,0,0,0,0,0,0
"11428",390261,FALSE,21880430,0,0,0,0,0,0
"11429",390262,FALSE,0,346701,0,0,0,0,0
"11430",390263,FALSE,10452829080,0,0,0,0,0,0
"11431",390268,FALSE,4535720,0,0,0,0,0,0
"11432",390272,FALSE,0,0,0,0,260436,406724,363032
"11433",390274,FALSE,0,0,0,0,575288,701480,314632
"11434",390282,FALSE,0,0,0,0,64808,43960,21680
"11435",390306,TRUE,0,0,0,0,321592,409548,73472
"11436",390307,TRUE,0,0,0,0,115608,194900,30884
"11437",390310,FALSE,8472014210,136926500,0,0,0,0,0
"11438",390311,FALSE,0,0,0,0,0,34632,0
"11439",390314,FALSE,4518524690,203013230,0,0,46448,46960,22776
"11440",390322,FALSE,333192410,12878885,0,0,0,0,0
"11441",390324,FALSE,115556160,8812670,0,0,0,0,0
"11442",390325,FALSE,0,0,0,63004,0,0,30880
"11443",390327,FALSE,1555658144,262091630,0,0,0,0,0
"11444",390330,FALSE,36655468,0,0,0,0,0,0
"11445",390332,FALSE,44439212,3441590,0,0,0,0,0
"11446",390336,FALSE,53448140,56270050,0,0,0,0,0
"11447",390337,FALSE,31471920,2462290,0,0,0,0,0
"11448",390338,FALSE,445621125,31452104,0,0,0,0,0
"11449",390340,FALSE,1181170,1254472,0,0,0,0,0
"11450",390341,FALSE,0,0,0,0,0,36700,0
"11451",390344,FALSE,0,7508927,0,0,0,0,0
"11452",390346,FALSE,1329298,0,0,0,0,0,0
"11453",390349,FALSE,6040720,12048040,0,0,0,0,0
"11454",390351,FALSE,23428850,0,0,0,0,0,0
"11455",390354,FALSE,0,5004900,0,0,0,0,0
"11456",390356,FALSE,3473556,0,0,0,0,0,0
"11457",390363,FALSE,0,0,0,0,214248,103548,26856
"11458",390364,FALSE,0,0,0,202088,0,0,0
"11459",390374,FALSE,0,0,0,69468,0,0,0
"11460",390376,FALSE,128342952,0,0,0,0,0,0
"11461",390377,FALSE,1026790,13203238,0,0,0,0,0
"11462",390378,FALSE,80279062,32804037,0,0,0,0,0
"11463",390380,FALSE,0,21715550,0,0,0,0,0
"11464",390382,FALSE,14263640,0,0,0,0,0,0
"11465",390383,FALSE,0,5023420,0,0,0,0,0
"11466",390387,FALSE,0,0,0,0,1399664,1977376,885996
"11467",390390,FALSE,0,0,0,0,82400,49776,100336
"11468",390393,FALSE,0,0,0,0,244520,256464,123976
"11469",390399,FALSE,0,0,0,0,0,30448,19244
"11470",390404,FALSE,0,0,0,0,20696,19024,26560
"11471",390417,FALSE,0,0,0,0,0,69116,24628
"11472",390422,FALSE,0,0,0,0,18116,52816,0
"11473",390429,FALSE,0,0,0,0,0,37024,0
"11474",390433,FALSE,1329260030,0,0,0,0,0,0
"11475",390442,FALSE,0,0,0,0,0,28532,0
"11476",390454,FALSE,0,16038830,0,0,0,0,0
"11477",390472,FALSE,0,0,0,149184,0,0,0
"11478",390475,FALSE,30942118,14011894,0,0,0,0,0
"11479",390479,FALSE,32205710.3,2310066.8,0,0,0,0,0
"11480",390485,FALSE,0,0,0,154564,0,0,0
"11481",390486,FALSE,0,0,0,0,0,0,54060
"11482",390487,FALSE,173322.5,0,0,0,0,0,0
"11483",390502,FALSE,1382290349,0,0,0,0,0,0
"11484",390503,FALSE,5004088,0,0,0,0,0,0
"11485",390504,FALSE,5423450,0,0,0,0,0,0
"11486",390508,FALSE,0,0,0,0,0,497260,0
"11487",390516,FALSE,0,0,0,630600,193600,399028,180748
"11488",390518,FALSE,0,0,0,524576,47852,160148,162712
"11489",390543,FALSE,0,0,0,50700,0,42768,23976
"11490",390545,FALSE,34712264,0,0,0,0,0,0
"11491",390558,FALSE,0,0,0,0,13832,34884,0
"11492",390594,FALSE,0,0,0,5420,0,17024,0
"11493",390686,FALSE,0,0,0,1194644,187080,214984,88356
"11494",390704,FALSE,0,0,0,93696,0,88356,0
"11495",390785,FALSE,0,0,0,58256,15832,29504,0
"11496",390838,FALSE,0,0,0,24944,0,26784,0
"11497",390883,FALSE,0,0,0,0,0,48416,0
"11498",390961,FALSE,0,0,0,19416,0,0,16172
"11499",390974,FALSE,521764666.2,10742709,0,0,0,0,0
"11500",391058,FALSE,0,0,0,124948,46956,0,28660
"11501",391075,FALSE,0,0,0,0,29296,0,18940
"11502",391494,FALSE,0,0,0,0,28048,0,0
"11503",391689,FALSE,175342405,0,0,0,0,0,0
"11504",391690,FALSE,0,0,0,434256,0,0,0
"11505",391697,FALSE,0,0,0,54556,0,0,0
"11506",391698,FALSE,313744103,145670564,0,1811488,1268360,1993740,1455116
"11507",391700,TRUE,0,0,0,167080,90432,176608,125580
"11508",391701,TRUE,0,0,0,38212,141412,198516,107008
"11509",391706,FALSE,0,0,0,0,20136,0,22280
"11510",391710,FALSE,0,0,0,0,0,0,121884
"11511",391719,FALSE,1322303265,951895,0,0,0,0,0
"11512",391720,FALSE,0,1907150,0,0,0,0,0
"11513",391722,FALSE,19239290,0,0,0,0,0,0
"11514",391723,FALSE,438297610,0,0,0,0,0,0
"11515",391749,FALSE,0,0,0,0,53196,0,92852
"11516",391764,FALSE,0,0,0,588584,35728,173348,39388
"11517",391773,FALSE,0,0,0,7976,168828,29700,17808
"11518",391775,FALSE,0,0,0,0,0,0,225048
"11519",391776,TRUE,1182488000,0,0,0,0,0,0
"11520",391778,FALSE,0,4221239,0,0,0,0,0
"11521",391809,FALSE,0,0,0,0,0,122200,0
"11522",391811,FALSE,0,0,0,0,0,0,81284
"11523",391820,FALSE,0,11607700,0,0,0,0,0
"11524",391827,FALSE,0,0,0,1660,0,0,0
"11525",391835,FALSE,22779710,0,0,0,0,0,0
"11526",391837,FALSE,0,0,0,1575388,0,0,0
"11527",391838,FALSE,0,0,0,78192,0,0,0
"11528",391840,FALSE,0,0,0,0,157084,0,0
"11529",391841,FALSE,0,0,0,0,0,42372,0
"11530",391842,FALSE,0,0,0,0,15060,14344,0
"11531",391844,FALSE,1544185492,87271630,0,0,0,0,0
"11532",391845,FALSE,31832206,0,0,0,0,0,0
"11533",391846,FALSE,0,0,0,0,27752,0,0
"11534",391847,FALSE,43956387,0,0,0,0,0,0
"11535",391848,FALSE,47902457,4591158,0,0,0,0,0
"11536",391850,FALSE,213452718,0,0,0,0,0,0
"11537",391854,FALSE,2005450,33832230,0,0,0,0,0
"11538",391856,FALSE,544526,0,0,0,0,0,0
"11539",391861,FALSE,41310163,0,0,0,0,0,0
"11540",391863,FALSE,0,47059063,0,0,0,0,0
"11541",391865,FALSE,0,91587312,0,0,0,0,0
"11542",391866,FALSE,3894055097,108974938,0,0,0,0,0
"11543",391867,FALSE,85587445,42200049,0,0,0,0,0
"11544",391868,FALSE,1613195900,23486370,0,0,0,0,0
"11545",391870,FALSE,402080601,0,0,0,0,0,0
"11546",391871,FALSE,548433624,12546270,0,0,0,0,0
"11547",391872,FALSE,541157315,20269097,0,0,0,0,0
"11548",391873,FALSE,29759770,99434245,0,0,0,0,0
"11549",391874,FALSE,2035673717,307689230,0,0,0,0,0
"11550",391875,FALSE,16337900,0,0,0,0,0,0
"11551",391876,FALSE,97930017,3478314,0,0,0,0,0
"11552",391877,FALSE,0,82833644,0,0,0,0,0
"11553",391878,FALSE,483252820,0,0,0,0,0,0
"11554",391879,FALSE,2145923,868041,0,0,0,0,0
"11555",391880,FALSE,0,6031930,0,0,0,0,0
"11556",391881,FALSE,3730050,6747061,0,0,0,0,0
"11557",391882,FALSE,169190220,200599610,0,0,0,0,0
"11558",391883,FALSE,0,1256479,0,0,0,0,0
"11559",391884,FALSE,0,869859,0,0,0,0,0
"11560",391885,FALSE,942138,59914218,0,0,0,0,0
"11561",391886,FALSE,20667208,0,0,0,0,0,0
"11562",391887,FALSE,51785050,0,0,0,0,0,0
"11563",391888,FALSE,5417110,33189950,0,0,0,0,0
"11564",391889,FALSE,0,22416303,0,0,0,0,0
"11565",391892,FALSE,34564070,0,0,0,0,0,0
"11566",391893,FALSE,16078791,0,0,0,0,0,0
