Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000083320:BLANK5_5A:scan:1817	0.71	6	NoID
0.0	mzspec:MSV000083320:99410:scan:1820	0.71	6	NoID
0.0	mzspec:MSV000082433:226:scan:1877	0.71	6	NoID
-0.04	mzspec:MSV000088137:mars00018:scan:2436	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT8.ORAL.1132:scan:1310	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT12.ORAL.78:scan:1304	0.71	5	NoID
0.0	mzspec:MSV000086246:FS_15_5X_GB5_01_59168:scan:1295	0.71	5	NoID
0.0	mzspec:MSV000088040:Parabacteroides_goldsteinii_CLO2T12C30_SI-1:scan:1832	0.71	5	NoID
0.04	mzspec:MSV000088640:6034751:scan:1353	0.71	5	NoID
0.04	mzspec:MSV000079709:group1_P1_F8:scan:1545	0.71	5	NoID
0.04	mzspec:MSV000079697:group1_P1_F8:scan:1545	0.71	5	NoID
-0.04	mzspec:MSV000088137:mars00096:scan:2429	0.71	5	NoID
0.0	mzspec:MSV000082262:162547-OT1D018-St1-JJK_BC12_01_11558:scan:1299	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT12.STOOL.101:scan:1310	0.71	5	NoID
0.0	mzspec:MSV000081357:blank swab_4_GH5_01_11643:scan:1283	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT12.SKIN.84:scan:1292	0.71	5	NoID
0.0	mzspec:MSV000082262:blank swab_4_GH5_01_11643:scan:1283	0.71	5	NoID
-0.01	mzspec:MSV000083462:11712.SUBJECT6.ORAL.1087:scan:1306	0.71	5	NoID
-0.0	mzspec:MSV000084322:Plate6_54896_Skin_GH9_01_26889:scan:2061	0.71	5	NoID
0.0	mzspec:MSV000084463:Plate11_25474_Soil_GB2_01_27606:scan:2206	0.71	5	NoID
0.0	mzspec:MSV000080442:P1_IRE_Vol2_B11_neckmaybe_GB11_01_33056:scan:2274	0.71	5	NoID
0.04	mzspec:MSV000081357:162443-OH011-St1-JJK_GG1_01_12335:scan:1149	0.71	5	NoID
0.04	mzspec:MSV000082262:162443-OH011-St1-JJK_GG1_01_12335:scan:1149	0.71	5	NoID
0.0	mzspec:MSV000081357:161878-OH007-St1-JJK_GH3_01_11683:scan:1289	0.71	5	NoID
0.0	mzspec:MSV000082262:161878-OH007-St1-JJK_GH3_01_11683:scan:1289	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT10.STOOL.46:scan:1311	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT8.ORAL.1122:scan:1311	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT4.STOOL.863:scan:1305	0.71	5	NoID
-0.0	mzspec:MSV000081171:Plate6_67593_GF10_01_11354:scan:1978	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT8.ORAL.1118:scan:1304	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT10.ORAL.36:scan:1305	0.71	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT9.SKIN.1201:scan:1299	0.71	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT4.STOOL.868:scan:1304	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT20.ORAL.402:scan:1305	0.71	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT24.STOOL.521:scan:1311	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT6.STOOL.1098.B:scan:1304	0.71	5	NoID
0.0	mzspec:MSV000079772:A06_Soil_2012_016_12_C:scan:1872	0.71	5	NoID
0.0	mzspec:MSV000084314:MSV000079697:scan:99557	0.71	5	NoID
0.0	mzspec:MSV000079718:group2_P1_B6:scan:1644	0.71	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT25.ORAL.530:scan:1306	0.71	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT5.ORAL.1083:scan:1037	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT9.STOOL.1206:scan:1306	0.71	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT1.STOOL.28:scan:1310	0.71	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT7.ORAL.1102:scan:1311	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT4.ORAL.845:scan:1311	0.71	5	NoID
0.0	mzspec:MSV000081357:162547-OT1D018-St1-JJK_BC12_01_11558:scan:1299	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT36.ORAL.773:scan:1304	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT12.SKIN.91:scan:1300	0.71	5	NoID
0.01	mzspec:MSV000083462:11712.SUBJECT12.STOOL.107:scan:1304	0.71	5	NoID
0.01	mzspec:MSV000083462:11712.SUBJECT7.ORAL.1104:scan:1304	0.71	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT23.STOOL.502:scan:1304	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT40.ORAL.881:scan:1304	0.71	5	NoID
-0.0	mzspec:MSV000079697:group2_P1_B8:scan:1648	0.71	5	NoID
0.0	mzspec:MSV000079697:group2_P1_B6:scan:1644	0.71	5	NoID
-0.0	mzspec:MSV000079718:group2_P1_B8:scan:1648	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT8.STOOL.1160:scan:1308	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT20.STOOL.422:scan:1292	0.71	5	NoID
0.04	mzspec:MSV000088640:6035139:scan:1352	0.71	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT8.ORAL.1124:scan:1310	0.71	5	NoID
0.0	mzspec:MSV000088137:mars00083:scan:1768	0.7	7	NoID
0.0	mzspec:MSV000086415:2525608:scan:1748	0.7	7	NoID
0.0	mzspec:MSV000085944:skin_07_1440_UB:scan:1850	0.7	7	NoID
-0.05	mzspec:MSV000086415:Wash_Blank_20201026025253:scan:1658	0.7	7	NoID
0.0	mzspec:MSV000088137:mars00031:scan:1798	0.7	7	NoID
-0.0	mzspec:MSV000088137:2096:scan:1775	0.7	7	NoID
0.0	mzspec:MSV000083559:11713.16.F.16F:scan:1845	0.7	7	NoID
-0.04	mzspec:MSV000081152:C18p_Plate1_BF7_01_10257:scan:1712	0.7	6	NoID
-0.04	mzspec:MSV000082178:C18p_Plate1_BF7_01_10257:scan:1712	0.7	6	NoID
-0.0	mzspec:MSV000084314:MSV000085944:scan:94906	0.7	6	NoID
0.0	mzspec:MSV000082433:874:scan:1870	0.7	6	NoID
0.0	mzspec:MSV000083559:11713.9.S.9A:scan:1340	0.7	6	NoID
0.0	mzspec:MSV000087948:CMI_YB4_05ul:scan:1754	0.7	6	NoID
-0.05	mzspec:MSV000086415:Wash_Blank_20201029225957:scan:1670	0.7	6	NoID
0.0	mzspec:MSV000087087:5556668:scan:1779	0.7	6	NoID
0.0	mzspec:MSV000082433:M-214:scan:1634	0.7	6	NoID
0.0	mzspec:MSV000088137:2045:scan:1756	0.7	6	NoID
0.0	mzspec:MSV000087087:5556761:scan:1810	0.7	6	NoID
-0.0	mzspec:MSV000088137:mars00102:scan:1765	0.7	6	NoID
0.0	mzspec:MSV000088137:2161:scan:1784	0.7	6	NoID
0.0	mzspec:MSV000088137:2141:scan:1757	0.7	6	NoID
0.0	mzspec:MSV000081357:Swab_1_GE5_01_11506:scan:1302	0.7	6	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT18.SKIN.299:scan:1292	0.7	6	NoID
0.0	mzspec:MSV000086415:20576919:scan:1586	0.7	6	NoID
-0.0	mzspec:MSV000087087:5556617:scan:1776	0.7	6	NoID
0.0	mzspec:MSV000088137:2061:scan:1599	0.7	5	NoID
-0.04	mzspec:MSV000088137:mars00034:scan:2380	0.7	5	NoID
0.04	mzspec:MSV000079709:group1_P1_F3:scan:1603	0.7	5	NoID
0.0	mzspec:MSV000088640:Blank_00_P01_no_inj:scan:1864	0.7	5	NoID
0.03	mzspec:MSV000084314:MSV000083300:scan:53352	0.7	5	NoID
-0.0	mzspec:MSV000084314:MSV000083462:scan:63498	0.7	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT16.ORAL.163:scan:1310	0.7	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT1.STOOL.24:scan:1306	0.7	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT5.SKIN.1085:scan:1290	0.7	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT21.ORAL.437:scan:1311	0.7	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT9.STOOL.1205:scan:1305	0.7	5	NoID
-0.0	mzspec:MSV000088640:6034696:scan:1778	0.7	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT25.ORAL.528:scan:1310	0.7	5	NoID
0.0	mzspec:MSV000084322:Plate2_55589_Skin_GH8_01_26439:scan:2085	0.7	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT21.STOOL.460:scan:1316	0.7	5	NoID
0.01	mzspec:MSV000083462:11712.SUBJECT7.STOOL.1111:scan:1304	0.7	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT9.SKIN.1190:scan:1294	0.7	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT34.SKIN.737:scan:1294	0.7	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT17.STOOL.252:scan:1304	0.7	5	NoID
0.04	mzspec:MSV000079697:group1_P1_F3:scan:1603	0.7	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT30.STOOL.679:scan:1311	0.7	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT17.STOOL.251:scan:1308	0.7	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT20.ORAL.403:scan:1304	0.7	5	NoID
0.0	mzspec:MSV000080442:P1_IRE_Vol8_H3_Nose_GH3_01_33123:scan:2274	0.7	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT14.ORAL.125:scan:1305	0.7	5	NoID
0.01	mzspec:MSV000083462:11712.SUBJECT6.STOOL.1100:scan:1307	0.7	5	NoID
-0.0	mzspec:MSV000083462:11712.SUBJECT9.ORAL.1182:scan:1307	0.7	5	NoID
