Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000082973:A36_144_plasma:scan:1241	0.99	12	NoID
0.0	mzspec:MSV000081351:38932:scan:1701	0.99	12	NoID
-0.0	mzspec:MSV000088842:6E:scan:1342	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_084_Cort_Waking:scan:1608	0.99	12	NoID
-0.0	mzspec:MSV000082972:Blank_G1_5uL_PreTP01_01:scan:1152	0.99	12	NoID
0.0	mzspec:MSV000088137:mars00022:scan:1274	0.99	12	NoID
-0.01	mzspec:MSV000082433:M-232:scan:1417	0.99	12	NoID
0.0	mzspec:MSV000088137:mars00026:scan:1276	0.99	12	NoID
-0.0	mzspec:MSV000088646:259202_Y3:scan:1240	0.99	12	NoID
0.0	mzspec:MSV000087087:5556654:scan:1271	0.99	12	NoID
0.0	mzspec:MSV000088137:mars00014:scan:1264	0.99	12	NoID
-0.0	mzspec:MSV000083077:PHT_20_092_Cort_1000:scan:1610	0.99	12	NoID
0.0	mzspec:MSV000082331:B3_Apple_Apple1:scan:3905	0.99	12	NoID
-0.01	mzspec:MSV000082433:M-0013:scan:1434	0.99	12	NoID
0.0	mzspec:MSV000083077:PHT_20_087_Cort_1900:scan:1576	0.99	12	NoID
0.0	mzspec:MSV000088646:217049_Y3:scan:1265	0.99	12	NoID
0.0	mzspec:MSV000088087:5855634:scan:1256	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_067_Cort_1600:scan:1583	0.99	12	NoID
-0.01	mzspec:MSV000082433:M-296:scan:1410	0.99	12	NoID
-0.0	mzspec:MSV000082647:81995:scan:1640	0.99	12	NoID
-0.0	mzspec:MSV000088646:248379_Y1:scan:1237	0.99	12	NoID
-0.01	mzspec:MSV000083559:11713.17.S.17A:scan:1191	0.99	12	NoID
-0.0	mzspec:MSV000088646:259202_Y2:scan:1251	0.99	12	NoID
0.0	mzspec:MSV000083559:11713.18.F.18C:scan:1294	0.99	12	NoID
-0.0	mzspec:MSV000088646:219034_Y3:scan:1274	0.99	12	NoID
-0.0	mzspec:MSV000088640:6035162:scan:1267	0.99	12	NoID
0.0	mzspec:MSV000088087:5835253:scan:1251	0.99	12	NoID
0.0	mzspec:MSV000088087:5700234:scan:1260	0.99	12	NoID
0.0	mzspec:MSV000087087:5556795:scan:1285	0.99	12	NoID
0.0	mzspec:MSV000083077:PHT_20_129_Cort_1900:scan:1580	0.99	12	NoID
-0.0	mzspec:MSV000088646:228683_Y2:scan:1252	0.99	12	NoID
0.0	mzspec:MSV000083077:PHT_20_092_Cort_1600:scan:1626	0.99	12	NoID
0.0	mzspec:MSV000085256:357_CSF:scan:1326	0.99	12	NoID
0.0	mzspec:MSV000085256:519_Plasma:scan:1275	0.99	12	NoID
0.0	mzspec:MSV000080961:Mix_NIH21-24_Standard_MS1_17K_TOP4_C2:scan:2149	0.99	12	NoID
-0.0	mzspec:MSV000085256:496_CSF:scan:1272	0.99	12	NoID
0.0	mzspec:MSV000081351:38894:scan:1758	0.99	12	NoID
0.0	mzspec:MSV000081492:dhmc_7_1:scan:1763	0.99	12	NoID
0.0	mzspec:MSV000083077:PHT_20_079_Cort_1000:scan:1618	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_101_Cort_1900:scan:1614	0.99	12	NoID
0.0	mzspec:MSV000083077:PHT_20_023_Cort_Waking:scan:1631	0.99	12	NoID
-0.0	mzspec:MSV000081952:PHT_20_088_Cort_1600:scan:1583	0.99	12	NoID
-0.0	mzspec:MSV000083077:PHT_20_079_Cort_Waking:scan:1653	0.99	12	NoID
-0.0	mzspec:MSV000082647:81925:scan:1573	0.99	12	NoID
-0.0	mzspec:MSV000081492:dhmc_9_10:scan:1724	0.99	12	NoID
0.0	mzspec:MSV000085256:340_Plasma:scan:1369	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_101_Cort_1000:scan:1605	0.99	12	NoID
-0.0	mzspec:MSV000081952:PHT_20_092_Cort_1000:scan:1610	0.99	12	NoID
0.0	mzspec:MSV000088137:2032:scan:1268	0.99	12	NoID
0.0	mzspec:MSV000083077:PHT_20_018_Cort_1600:scan:1605	0.99	12	NoID
0.0	mzspec:MSV000085256:511_Plasma:scan:1289	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_104_Cort_1200:scan:1630	0.99	12	NoID
-0.0	mzspec:MSV000085256:336_Plasma:scan:1311	0.99	12	NoID
-0.0	mzspec:MSV000083077:PHT_20_100_Cort_1900:scan:1641	0.99	12	NoID
-0.0	mzspec:MSV000085256:332_Plasma:scan:1329	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_103_Cort_1200:scan:1611	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_100_Cort_1000:scan:1635	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_091_Cort_1200:scan:1606	0.99	12	NoID
0.0	mzspec:MSV000083077:PHT_20_129_Cort_1200:scan:1563	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_023_Cort_Waking:scan:1631	0.99	12	NoID
-0.0	mzspec:MSV000088646:260172_Y1:scan:1244	0.99	12	NoID
-0.0	mzspec:MSV000082973:A39_157_plasma:scan:1234	0.99	12	NoID
-0.0	mzspec:MSV000088646:259202_Y1:scan:1257	0.99	12	NoID
-0.0	mzspec:MSV000088646:258142_Y1:scan:1242	0.99	12	NoID
0.0	mzspec:MSV000083077:PHT_20_128_Cort_1600:scan:1567	0.99	12	NoID
-0.0	mzspec:MSV000088646:248852_Y3:scan:1248	0.99	12	NoID
0.0	mzspec:MSV000083077:PHT_20_088_Cort_1200:scan:1604	0.99	12	NoID
0.0	mzspec:MSV000088640:6035037:scan:1263	0.99	12	NoID
-0.0	mzspec:MSV000088646:222286_Y2:scan:1238	0.99	12	NoID
-0.01	mzspec:MSV000082433:M-0023:scan:1444	0.99	12	NoID
-0.0	mzspec:MSV000088646:260172_BL:scan:1238	0.99	12	NoID
-0.0	mzspec:MSV000085256:334_Plasma:scan:1327	0.99	12	NoID
-0.0	mzspec:MSV000088646:248852_BL:scan:1249	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_046_Cort_1200:scan:1581	0.99	12	NoID
0.0	mzspec:MSV000085256:459_CSF:scan:1284	0.99	12	NoID
-0.0	mzspec:MSV000088646:274052_Y3:scan:1226	0.99	12	NoID
0.0	mzspec:MSV000083482:A35_139_plasma:scan:1236	0.99	12	NoID
0.0	mzspec:MSV000085256:470_Plasma:scan:1317	0.99	12	NoID
0.0	mzspec:MSV000082048:Std_MIx_02:scan:1525	0.99	12	NoID
0.0	mzspec:MSV000085256:443_CSF:scan:1355	0.99	12	NoID
0.0	mzspec:MSV000088640:6035127:scan:1292	0.99	12	NoID
0.0	mzspec:MSV000085256:509_Plasma:scan:1321	0.99	12	NoID
-0.0	mzspec:MSV000085256:460_CSF:scan:1338	0.99	12	NoID
-0.0	mzspec:MSV000088646:289437_BL:scan:1241	0.99	12	NoID
0.0	mzspec:MSV000083300:BP000096992_p:scan:1418	0.99	12	NoID
-0.0	mzspec:MSV000088646:249240_Y2:scan:1247	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_088_Cort_1200:scan:1604	0.99	12	NoID
0.0	mzspec:MSV000087087:5556653:scan:1266	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_018_Cort_1600:scan:1605	0.99	12	NoID
-0.0	mzspec:MSV000082813:Blank_G1_5uL_PreTP01_01:scan:1152	0.99	12	NoID
0.0	mzspec:MSV000083559:11713.18.S.18E:scan:1212	0.99	12	NoID
0.0	mzspec:MSV000088646:222065_Y2:scan:1319	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_071_Cort_Waking:scan:1678	0.99	12	NoID
0.0	mzspec:MSV000083077:PHT_20_109_Cort_1200:scan:1547	0.99	12	NoID
-0.0	mzspec:MSV000082973:A41_164_plasma:scan:1236	0.99	12	NoID
0.0	mzspec:MSV000083559:11713.18.F.18D:scan:1283	0.99	12	NoID
-0.0	mzspec:MSV000083077:PHT_20_010_Cort_1900:scan:1586	0.99	12	NoID
0.0	mzspec:MSV000081952:PHT_20_079_Cort_1000:scan:1618	0.99	12	NoID
0.0	mzspec:MSV000083077:PHT_20_083_Cort_1900:scan:1608	0.99	12	NoID
0.0	mzspec:MSV000083077:PHT_20_083_Cort_1200:scan:1606	0.99	12	NoID
0.0	mzspec:MSV000082629:16NAVY04_V2_20160218:scan:1645	0.99	12	NoID
-0.01	mzspec:MSV000083559:11713.17.S.17F:scan:1201	0.99	12	NoID
0.0	mzspec:MSV000082433:M-168:scan:1433	0.99	12	NoID
0.0	mzspec:MSV000088640:6035109:scan:1265	0.99	12	NoID
-0.0	mzspec:MSV000082480:Blank_G1_5uL_PreTP01_01:scan:1152	0.99	12	NoID
