"feature.ID","Airlock","Columbus","JLP","JPM","Node 1","Node 2","Node 3","PMM","US Lab"
"5836",1,10,6,10,22,15,29,12,21
"4928",6,15,4,18,15,18,35,12,19
"11014",0,5,8,14,15,14,16,6,9
"8479",3,5,5,15,16,13,23,10,12
"7685",8,16,16,27,28,24,32,23,22
"8789",5,12,4,16,22,28,25,13,28
"12453",8,21,13,30,28,16,39,16,21
"10272",5,15,15,23,27,25,31,25,25
"21045",1,6,6,11,12,7,11,5,7
"14618",0,0,0,0,11,0,17,0,1
"11568",2,3,4,7,7,5,12,5,6
"8436",1,2,5,4,6,3,4,3,3
"11021",0,1,1,1,2,0,1,0,0
"9223",2,2,0,5,6,5,7,4,5
"14259",4,14,11,18,21,11,27,14,14
"13583",9,18,10,21,28,34,43,18,27
"10094",6,5,5,9,22,13,25,11,10
"12322",2,7,5,8,13,7,18,6,9
"12787",5,19,15,16,24,28,40,6,22
"11942",1,5,1,11,7,9,27,12,6
"16296",1,4,1,6,3,11,8,6,5
"14908",4,7,4,7,8,12,16,6,13
"15305",8,10,6,21,22,18,27,9,16
"18450",3,4,2,2,0,5,6,4,2
"15888",3,11,3,9,14,11,19,10,10
"18503",3,8,8,17,16,16,26,14,9
"15052",1,1,0,0,2,3,2,0,2
"12781",0,1,0,2,0,1,1,1,0
"20336",1,4,4,10,12,17,18,7,10
"19328",6,24,6,24,28,39,40,15,22
"19563",0,3,0,0,2,1,2,0,0
"20090",5,20,9,29,35,24,36,19,36
"18252",5,23,13,31,39,40,71,19,32
"19045",18,47,29,69,76,57,119,43,64
"17946",5,24,9,24,29,23,44,15,18
"21149",5,11,6,17,22,14,26,18,15
"10778",1,0,0,2,3,2,2,2,2
"916",0,1,0,0,3,2,1,1,0
"4176",3,12,7,28,23,21,40,15,22
"13036",0,2,0,0,1,2,4,1,2
"7490",2,1,5,7,12,8,10,5,5
"14604",2,2,0,3,18,5,19,4,8
"16788",1,3,4,10,9,14,17,4,8
"16552",0,3,4,8,5,10,18,8,8
"17661",6,16,9,20,29,19,43,14,16
"17070",10,28,14,36,38,46,74,20,38
"18646",8,12,11,16,31,20,42,20,17
"15535",0,3,3,8,12,8,8,4,5
"13556",0,5,3,3,4,5,6,3,3
"9325",0,2,0,1,0,0,9,5,0
"20694",1,5,0,2,4,8,10,2,3
"20802",7,34,16,41,50,36,95,35,36
"20865",0,0,0,1,0,1,6,0,1
"16224",1,6,3,7,2,6,41,10,8
"9552",1,0,0,0,0,0,13,1,1
"5269",0,6,3,4,2,3,1,1,2
"9307",2,5,4,11,17,10,17,7,11
"9602",3,14,3,10,14,11,18,8,15
"5545",0,2,0,1,1,2,2,0,1
"20710",1,0,1,1,2,3,2,0,5
"20485",2,5,4,12,15,16,14,7,6
"20900",4,7,4,12,20,11,12,6,7
"19447",4,7,4,15,12,17,21,6,9
"18054",2,10,5,19,10,18,20,11,11
"16478",12,17,15,33,44,28,55,22,29
"9494",1,5,1,6,2,5,13,4,3
"12036",8,18,5,32,35,31,52,18,33
"1622",3,22,8,28,43,32,42,22,35
"2286",7,17,10,26,47,33,57,22,34
"3993",8,25,16,19,34,40,59,26,33
"5208",7,11,11,17,33,25,47,18,29
"4855",10,23,18,33,48,28,65,27,34
"5783",11,31,17,46,52,43,80,29,46
"7033",7,15,15,29,28,22,51,26,34
"6380",3,13,6,12,13,12,18,11,10
"8621",2,12,9,14,22,12,31,9,14
"9591",6,13,6,13,15,14,18,9,11
"6801",2,9,4,14,12,10,22,9,13
"9346",0,3,0,7,7,7,11,7,9
"11892",0,7,3,13,14,6,23,4,18
"9966",0,2,2,4,4,3,2,3,2
"11541",4,12,10,14,30,19,41,11,15
"11322",0,9,3,12,14,8,16,8,9
"12779",2,7,5,10,16,13,20,9,10
"13497",0,2,0,6,3,4,8,1,4
"14633",0,0,0,0,11,0,15,0,0
"14226",3,6,3,12,13,7,14,3,9
"11653",2,9,4,18,13,21,23,5,15
"9153",8,8,5,24,27,21,42,22,21
"4085",3,8,4,12,11,8,18,8,14
"10740",5,9,8,15,15,8,19,8,14
"4672",3,15,6,25,26,22,32,20,25
"6011",1,9,4,10,16,14,15,4,8
"6747",4,14,11,16,22,17,27,18,21
"7543",0,2,2,1,5,4,2,1,2
"5417",1,6,5,10,13,13,21,10,9
"8371",1,5,9,12,19,12,23,7,19
"9967",3,8,7,5,7,14,25,5,9
"12814",1,6,1,3,7,6,7,4,4
"14590",0,0,0,5,11,5,28,0,2
"16257",22,69,38,101,126,106,162,69,100
"15556",4,7,7,18,20,12,17,11,9
"16556",2,6,4,5,5,9,23,5,7
"11553",0,5,1,7,8,6,7,3,4
"10653",1,14,8,10,19,13,19,14,16
"9573",0,1,0,3,4,1,1,2,0
"13664",0,1,1,0,3,3,1,2,2
"12265",1,5,4,16,16,14,14,7,10
"12561",3,10,7,19,15,17,24,11,14
"13247",2,7,0,9,12,7,16,10,4
"8644",0,2,6,5,6,3,3,2,8
"14379",10,26,15,39,62,41,61,32,47
"14811",3,19,14,33,26,21,42,19,30
"12829",0,0,0,0,0,0,2,0,0
"19492",2,11,10,23,15,13,34,15,15
"13432",6,16,2,14,21,15,26,19,11
"17130",0,1,2,2,2,0,4,2,1
"18830",3,2,2,12,10,11,22,7,10
"14791",2,5,2,7,18,14,18,5,11
"17544",1,10,2,10,31,19,58,37,11
"14775",3,19,14,35,75,47,104,34,41
"18578",5,18,10,32,38,32,60,26,27
"12329",0,5,4,10,8,5,30,14,5
"19505",2,7,9,5,10,7,11,6,7
"19059",7,19,10,23,25,20,28,15,22
"20203",1,1,0,1,2,6,5,5,2
"19898",1,7,1,3,3,4,11,3,6
"18664",11,30,17,47,53,39,83,30,46
"16474",10,19,13,23,52,31,53,20,31
"20481",4,12,4,17,16,19,25,5,11
"19435",2,8,6,18,12,17,27,8,8
"18052",1,4,5,14,17,16,18,9,13
"228",2,4,5,9,11,15,16,9,7
"6221",0,1,1,3,0,2,4,2,1
"11447",0,6,3,5,2,5,9,4,7
"9906",2,1,2,4,3,5,6,3,1
"12169",0,3,0,6,4,5,10,3,1
"21296",0,3,0,0,3,1,1,0,0
"8991",1,3,3,4,3,2,4,3,5
"7610",0,4,4,7,6,5,16,2,10
"14553",0,0,0,3,18,1,13,0,4
"16274",3,21,6,24,24,26,31,16,28
"5564",0,0,0,0,0,0,6,0,2
"15480",4,16,4,14,18,16,27,11,10
"16043",6,14,8,28,28,27,36,16,22
"15891",6,16,10,18,26,24,35,12,15
"15110",10,24,21,32,44,49,49,27,39
"13727",7,20,11,24,35,14,33,16,30
"14464",10,12,9,27,23,14,26,16,20
"17861",0,0,0,1,0,0,2,0,1
"17099",0,5,4,8,7,3,11,4,8
"15183",2,6,7,3,1,4,6,4,0
"14374",0,2,1,4,4,7,8,3,4
"16018",2,8,3,10,9,6,12,3,3
"14718",0,9,4,13,18,12,23,8,15
"14772",1,8,7,13,45,16,53,20,19
"18710",7,18,14,21,26,21,41,22,25
"9104",14,36,24,55,61,56,96,33,52
"3589",0,0,0,1,2,0,1,0,0
"20472",2,8,3,15,11,12,19,8,5
"16473",8,14,11,14,42,28,44,16,24
"18048",1,7,4,12,15,10,21,5,14
"1344",0,0,0,0,1,3,2,0,1
"7765",0,8,3,11,8,12,9,4,7
"12525",3,7,6,7,11,6,12,9,9
"1940",5,20,11,22,33,24,51,24,26
"2120",11,18,13,39,40,31,64,31,31
"1661",9,32,15,34,40,32,64,24,41
"2617",8,20,12,24,33,22,50,18,33
"2790",3,8,9,12,18,15,23,11,15
"5460",9,22,9,26,43,18,42,21,33
"3215",2,13,6,14,19,18,29,11,19
"4735",11,26,15,41,55,47,69,32,43
"6712",2,6,8,18,12,12,17,10,15
"6340",5,7,6,11,21,23,38,11,17
"3847",7,26,14,43,45,42,83,35,44
"771",9,5,9,19,31,24,42,29,22
"4152",6,13,7,21,30,16,43,14,28
"7049",18,44,28,60,81,52,92,46,66
"8719",12,38,18,49,78,59,102,44,61
"8384",2,12,6,15,24,16,26,16,20
"488",5,21,7,27,33,25,65,34,34
"11346",4,12,3,22,18,15,23,12,19
"10096",2,7,5,10,15,9,19,7,12
"12748",0,4,4,8,9,9,20,4,9
"13509",0,6,2,9,9,4,15,4,7
"13080",2,7,9,18,14,11,14,6,19
"10527",1,10,3,11,15,16,24,10,14
"11542",1,7,3,7,12,7,14,9,7
"11101",4,3,3,10,11,17,16,9,12
"6058",1,7,5,6,12,11,24,4,10
"7140",2,13,5,16,14,22,18,15,11
"8941",5,3,4,11,9,13,7,7,8
"6624",3,5,5,16,22,11,25,21,17
"9622",2,1,1,9,4,6,5,6,6
"8087",9,29,15,32,32,31,42,19,35
"13682",4,7,5,14,12,9,16,6,4
"12301",0,0,0,0,0,2,0,0,0
"4376",5,16,5,18,19,16,41,15,24
"13097",3,2,10,11,16,9,19,4,13
"15495",22,69,34,91,124,106,156,62,94
"14672",20,65,37,95,121,101,153,60,95
"16906",16,50,30,65,82,69,115,45,67
"18136",6,29,13,33,37,31,52,15,28
"15999",22,69,38,102,130,106,163,70,102
"17472",12,32,12,42,47,49,71,25,46
"16666",10,36,14,39,35,42,62,28,33
"13280",12,33,19,45,52,40,59,33,43
"13967",5,14,8,16,20,20,29,9,20
"12285",10,18,15,38,39,36,45,20,33
"10697",1,10,3,11,4,6,7,6,5
"17168",8,12,8,24,32,15,53,9,23
"14640",4,6,6,8,11,11,25,10,8
"15974",0,0,0,1,1,0,3,0,0
"15135",4,7,8,12,21,12,27,12,19
"16752",3,13,4,10,15,12,27,8,9
"15724",16,37,26,55,70,55,95,34,52
"12234",3,7,3,4,18,5,16,4,8
"14229",4,14,3,16,21,11,22,9,14
"12510",2,7,3,6,16,8,10,5,7
"10281",6,14,5,16,24,15,28,8,18
"11282",0,5,2,3,3,2,5,0,3
"10630",0,2,0,6,2,1,4,2,0
"12645",0,2,0,0,1,1,4,2,0
"6250",1,11,4,15,18,12,17,9,13
"9662",6,15,5,22,13,14,26,14,15
"11679",1,7,1,8,18,12,20,5,9
"15981",15,45,14,52,71,65,89,39,64
"19080",0,0,1,1,2,2,7,1,1
"6331",0,0,0,0,3,0,8,0,3
"7734",0,0,0,0,0,0,4,0,1
"14767",0,6,6,11,44,13,63,14,18
"17543",0,0,0,0,1,1,1,6,0
"15663",5,13,4,24,32,30,32,17,29
"15829",5,6,8,14,12,12,31,8,16
"14727",4,19,7,28,28,18,31,13,26
"18103",0,4,3,8,7,8,8,4,6
"8647",10,38,24,55,70,53,90,33,51
"10396",3,14,5,25,18,26,30,12,20
"10214",1,4,4,6,1,9,11,5,5
"7652",19,60,33,92,118,95,151,57,88
"11775",3,12,6,24,25,18,23,21,19
"4102",7,14,12,10,19,22,32,14,17
"3132",10,13,7,17,21,17,32,17,11
"4774",3,9,1,8,9,10,8,4,9
"6342",4,12,6,11,16,16,15,11,20
"13168",0,4,0,3,3,3,2,0,1
"4206",3,17,10,23,39,25,48,21,34
"5648",3,17,10,25,38,25,46,25,33
"6742",20,61,31,78,103,77,130,57,86
"4940",8,26,10,23,36,30,52,26,28
"7755",2,5,3,11,13,13,17,8,19
"11630",4,10,7,22,26,21,24,12,15
"8466",6,29,11,46,65,49,76,34,49
"13363",1,3,1,3,8,2,10,2,4
"6229",2,12,6,9,15,9,22,10,10
"11888",0,0,0,2,1,1,1,2,1
"7062",2,13,4,11,20,14,21,10,16
"8190",3,9,5,16,19,13,23,15,17
"9194",4,14,6,15,24,15,31,17,23
"11074",1,7,4,14,14,8,17,10,12
"12546",1,1,0,3,4,3,5,2,2
"15946",19,66,33,93,119,98,151,63,91
"17055",22,68,38,101,125,104,161,68,98
"15436",18,56,21,65,94,76,97,46,66
"16534",4,18,5,18,34,25,37,16,24
"17444",18,58,33,87,116,85,140,60,89
"17767",6,9,7,14,13,11,17,6,12
"17754",1,11,4,8,19,12,20,11,8
"17914",6,17,3,13,22,17,20,11,10
"13472",0,13,10,18,31,23,32,14,21
"14774",0,4,3,10,32,9,52,7,11
"7293",1,8,4,8,13,18,17,7,16
"9652",10,38,22,55,79,64,81,41,52
"10075",0,15,6,11,17,12,21,3,19
"19774",2,19,15,28,39,37,85,30,33
"17084",12,34,17,44,65,52,79,31,50
"15923",7,22,12,27,40,38,51,24,35
"15337",3,9,5,18,5,10,16,5,9
"21374",0,0,2,5,6,4,3,3,2
"11296",0,0,0,0,0,0,13,0,0
"15483",2,2,2,6,13,10,8,5,5
"20406",0,4,4,7,7,11,12,2,5
"10454",0,0,0,2,1,1,0,0,0
"1767",6,16,17,43,41,34,55,17,26
"1405",1,7,8,25,29,18,42,9,16
"1992",8,23,18,36,43,31,62,16,29
"2262",10,33,24,55,58,37,87,31,37
"2873",18,48,31,72,89,66,113,43,61
"4272",21,66,36,98,128,104,158,67,95
"3133",10,28,19,53,65,54,82,35,47
"2527",12,39,28,50,62,61,90,31,58
"3464",12,31,16,49,49,46,62,29,43
"1269",2,6,7,27,23,19,29,5,17
"920",1,9,8,20,20,16,30,9,10
"3310",9,17,5,18,36,19,40,16,21
"5106",9,16,5,27,18,29,35,14,28
"4898",3,12,7,23,28,16,28,15,19
"6412",14,31,24,55,82,53,84,44,65
"7780",3,7,2,6,7,8,8,1,8
"14825",5,11,5,18,20,23,24,14,20
"14098",0,0,4,0,7,1,24,14,5
"20707",0,4,0,3,5,7,7,0,1
"17739",13,46,32,65,84,71,107,41,66
"17181",3,7,8,12,25,10,25,12,17
"18065",4,8,7,23,16,31,34,12,21
"12052",0,2,2,0,1,1,3,1,0
"15299",10,15,7,26,29,32,42,15,36
"14745",1,6,4,7,21,18,17,6,13
"12995",1,2,0,2,4,1,5,1,4
"21391",0,0,0,2,0,0,1,0,0
"513",0,0,3,4,0,0,4,2,1
"463",4,9,2,19,20,17,22,7,18
"12505",1,3,3,6,5,4,8,0,1
"7032",2,5,6,13,14,8,21,7,14
"2560",14,43,23,64,78,65,109,44,70
"2289",8,26,11,32,46,31,56,23,32
"13023",1,2,1,3,3,5,5,8,2
"16656",8,24,9,26,33,32,42,16,23
"15186",17,49,32,82,99,81,129,57,77
"13243",2,7,8,17,19,17,19,6,11
"14382",8,17,8,22,19,20,30,12,24
"15171",0,3,2,4,1,5,5,1,2
"13799",15,39,16,61,70,72,67,36,60
"10638",1,8,6,9,12,6,16,3,9
"16068",9,29,24,41,58,57,120,49,47
"13905",0,1,0,4,4,2,21,4,2
"14394",0,0,2,2,0,2,4,4,1
"18519",5,9,4,22,20,16,29,9,16
"11218",1,3,1,6,3,5,6,3,4
"11756",4,12,8,13,16,17,26,13,19
"13609",6,19,9,19,22,16,31,19,17
"9798",1,7,7,12,9,7,11,6,8
"12930",0,1,0,0,1,2,1,1,1
"10940",0,2,0,4,3,4,4,3,2
"13129",2,12,4,22,21,21,32,14,20
"12518",0,0,0,3,0,0,1,0,1
"11798",7,27,17,49,47,46,59,36,36
"14225",0,1,0,0,1,1,2,0,1
"802",21,65,33,93,114,101,152,62,98
"5524",0,3,0,3,3,6,5,4,4
"7576",2,14,11,11,17,10,22,8,18
"11003",2,14,11,16,20,15,20,14,13
"12087",2,14,10,17,22,21,29,12,14
"9912",7,15,16,29,28,22,34,19,24
"8887",8,13,8,18,14,21,37,16,20
"18976",0,0,0,0,0,0,4,0,0
"11709",1,12,5,4,15,13,13,5,12
"14431",0,0,0,4,23,4,32,1,1
"15859",1,5,1,5,3,9,10,3,6
"16238",2,6,2,7,4,12,7,4,8
"16710",3,2,2,5,3,1,7,3,3
"16019",5,16,5,14,29,16,24,17,17
"9385",0,9,2,4,12,6,9,3,7
"9900",4,12,5,18,19,15,24,8,20
"13829",3,25,12,39,31,36,31,11,31
"15266",1,6,1,8,3,12,3,7,8
"12353",3,11,7,12,13,10,15,9,12
"11620",0,2,0,2,4,1,3,2,2
"14567",2,10,2,7,15,12,74,26,11
"14048",6,18,11,26,32,26,28,20,25
"13667",7,21,5,20,31,31,29,12,22
"16730",0,4,1,5,2,9,8,5,3
"17234",3,13,8,22,26,19,33,20,20
"18430",0,1,1,0,0,1,2,0,0
"17491",6,28,9,28,19,13,29,20,35
"14917",5,11,7,28,27,28,25,14,22
"18837",2,22,12,20,25,27,51,18,26
"20308",8,16,9,17,27,21,51,17,19
"20460",6,26,25,40,40,30,59,22,37
"18314",1,12,1,12,9,12,18,9,6
"19150",4,5,7,8,12,17,22,6,8
"8562",7,18,15,41,55,43,58,26,41
"7678",2,5,6,13,13,11,11,9,7
"12330",1,4,4,3,2,4,5,3,0
"11161",0,1,1,0,0,2,3,2,4
"13976",4,17,7,25,21,22,33,7,7
"11851",0,0,0,2,1,0,1,0,1
"10273",5,17,9,35,33,27,41,23,23
"8684",7,16,7,41,41,36,47,27,31
"13098",0,2,0,2,1,0,4,1,1
"11803",0,16,10,26,27,28,24,16,21
"6854",4,11,4,19,18,22,26,8,12
"9664",1,0,0,5,18,8,28,2,5
"12231",0,0,0,0,0,1,2,0,1
"14800",2,19,5,23,31,19,36,20,28
"14069",4,7,2,8,14,13,25,7,12
"1241",8,12,7,11,20,16,22,13,19
"14104",4,8,6,13,8,8,15,12,9
"6430",2,6,4,10,7,3,7,4,3
"11589",5,10,7,15,19,16,17,9,6
"7399",0,5,2,5,4,3,7,1,6
"10760",5,15,6,19,15,26,35,4,8
"9303",7,11,7,19,23,20,24,10,18
"9998",3,8,10,16,19,16,25,8,14
"12462",6,10,16,20,26,19,34,8,16
"13111",4,13,6,21,30,23,36,16,16
"8678",2,6,4,9,17,13,23,12,10
"14517",5,9,3,10,24,13,29,6,11
"19336",1,1,1,5,7,7,1,3,6
"4824",4,21,13,20,28,21,37,21,27
"15056",5,25,15,35,33,40,35,31,26
"16101",4,12,6,17,21,19,21,16,8
"16617",0,5,3,4,3,4,3,0,4
"15955",4,15,11,29,38,35,49,22,35
"14547",3,4,3,14,17,13,25,6,16
"9842",6,4,5,13,18,9,24,12,15
"10993",0,2,0,0,2,0,0,1,0
"14125",0,3,0,6,10,7,4,3,3
"13240",0,3,2,1,0,4,5,0,0
"15659",2,12,4,19,13,16,18,12,18
"13680",1,5,1,3,10,2,6,1,2
"11677",2,3,4,8,14,8,14,6,12
"17450",1,1,0,0,1,2,3,0,1
"18648",0,1,0,0,0,2,0,0,1
"19218",1,1,1,2,8,3,5,2,1
"16127",5,22,17,38,41,50,64,29,36
"15725",3,16,10,27,35,22,37,14,21
"14879",1,16,6,19,17,21,26,10,16
"16668",6,16,15,28,28,22,49,24,25
"17260",7,25,16,43,50,37,79,25,36
"18091",4,26,13,33,51,40,66,26,31
"17638",10,19,20,26,41,27,61,12,30
"13007",10,34,13,49,63,51,57,30,41
"16778",0,0,0,0,1,0,8,2,0
"20742",5,13,6,22,24,20,38,19,21
"20563",0,13,1,13,16,15,30,4,15
"20420",6,17,6,31,25,22,38,18,18
"20047",0,3,0,3,4,0,3,0,2
"19667",5,9,7,16,19,21,38,14,14
"18844",2,6,1,11,12,11,15,4,7
"18667",1,2,0,1,2,3,4,0,1
"21128",4,13,6,19,18,16,29,13,18
"21369",0,1,0,3,4,2,2,2,4
"11813",0,1,0,2,2,7,5,4,3
"9182",1,9,5,10,14,10,15,8,10
"6101",3,18,12,29,38,21,33,17,31
"635",3,5,1,5,17,9,21,10,6
"7907",4,9,5,10,22,10,26,12,16
"14803",1,15,5,21,28,17,21,16,22
"6440",1,7,4,13,13,10,13,9,10
"16502",0,0,1,1,1,2,1,0,0
"7291",5,17,10,19,27,31,33,17,16
"6905",1,8,7,19,20,10,27,19,11
"8118",7,17,7,12,25,23,40,16,32
"15161",0,1,1,2,6,3,5,1,2
"16610",2,8,2,9,4,17,14,9,8
"17523",0,0,0,0,2,3,2,0,1
"20033",0,3,0,4,3,2,2,0,0
"19132",1,3,2,4,4,3,7,3,2
"20920",1,5,1,2,2,8,7,3,1
"16868",2,4,6,4,13,6,21,18,5
"6201",4,0,0,4,8,5,6,4,4
"5062",0,0,0,1,2,2,2,2,0
"3906",0,1,0,1,1,0,2,1,0
"10337",2,12,5,25,20,19,18,10,17
"7720",1,5,0,6,5,7,7,5,5
"3541",0,10,6,13,17,13,22,9,9
"486",2,10,2,15,22,18,28,11,15
"3082",1,5,0,3,6,5,4,3,7
"1759",12,39,22,58,72,63,89,43,66
"7756",1,3,2,10,10,6,9,4,8
"8592",1,6,2,18,14,17,17,10,15
"11975",0,9,3,12,12,8,21,2,8
"9312",0,0,0,2,2,0,0,0,1
"10699",1,12,5,17,25,19,29,10,13
"10017",0,8,2,3,14,14,11,7,7
"13173",0,4,0,1,6,6,4,3,3
"854",4,12,8,30,27,26,48,14,22
"1554",6,20,15,38,51,37,64,21,34
"9115",1,8,9,7,10,15,16,7,8
"2114",6,25,18,42,49,43,69,32,39
"2632",6,20,9,22,41,29,51,15,28
"3010",4,17,15,42,42,38,60,20,32
"3581",4,23,9,24,45,33,48,19,27
"4200",10,20,17,40,44,41,71,24,45
"7862",3,10,5,15,18,15,17,7,13
"4978",13,33,11,40,51,37,76,27,42
"5948",15,48,27,77,94,84,122,53,79
"7134",7,15,13,24,23,19,44,20,26
"5453",4,17,9,23,35,36,41,24,27
"11079",3,11,8,16,21,13,25,6,15
"11738",0,1,1,4,9,8,16,3,7
"8341",0,3,1,1,1,2,7,1,1
"7084",1,2,1,0,1,2,2,1,2
"6669",3,8,4,6,13,8,15,5,11
"5978",0,1,1,0,0,3,4,1,1
"9510",2,7,6,23,17,19,24,10,14
"10131",3,14,6,15,24,11,24,10,17
"11445",2,6,3,6,10,7,13,4,10
"14238",4,5,5,5,7,4,5,3,4
"11897",3,16,4,7,17,14,28,11,16
"10728",2,2,2,6,11,3,10,2,3
"12743",2,3,3,10,12,7,11,3,6
"13527",4,5,6,3,9,9,8,3,11
"15144",1,2,0,5,5,8,12,1,3
"6784",6,8,8,13,19,13,20,11,17
"15621",0,1,1,2,6,2,7,2,4
"15810",2,3,4,4,10,8,5,4,1
"16136",0,1,1,1,0,1,2,0,1
"16804",1,0,2,4,4,4,3,0,1
"13740",5,10,10,24,20,23,33,17,22
"10244",2,8,7,17,20,21,31,20,11
"8783",2,9,5,10,13,18,25,11,9
"11929",4,4,3,7,8,11,12,4,5
"9609",10,35,20,38,48,52,79,36,48
"14620",3,15,4,17,25,15,20,12,13
"12356",0,3,0,0,0,0,5,4,0
"15037",2,11,5,19,25,22,41,15,18
"20704",0,5,0,7,4,8,5,2,2
"18087",2,7,5,7,7,3,9,8,7
"17078",14,42,24,62,75,63,107,37,54
"20190",6,17,10,20,24,17,46,13,13
"17881",0,1,0,3,5,4,5,3,0
"19540",3,11,4,5,9,8,15,6,10
"15259",3,20,10,33,29,26,57,16,32
"16097",16,51,31,76,93,74,119,50,74
"17400",3,10,13,29,31,19,42,14,24
"18608",4,6,4,2,9,9,11,7,4
"16657",6,24,12,31,35,39,42,21,23
"20683",0,0,0,0,3,2,0,1,0
"20226",1,7,3,4,6,7,15,4,8
"20492",2,2,1,3,3,5,8,6,5
"19941",1,4,1,4,7,4,18,5,6
"19726",7,16,7,20,29,26,37,12,21
"19318",1,4,1,9,12,10,17,6,2
"8898",3,2,4,4,5,3,9,2,1
"5620",3,12,6,15,20,11,24,8,11
"6985",1,7,7,6,13,5,13,6,10
"5591",1,10,3,6,15,16,14,6,9
"14390",4,9,6,5,9,7,15,6,7
"15063",0,1,1,3,5,6,10,7,4
"16958",3,16,8,25,23,29,33,11,12
"7331",5,12,14,20,27,21,24,12,17
"16482",0,1,2,10,6,5,12,7,4
"15145",0,0,0,0,2,0,2,0,0
"5283",4,10,5,13,23,14,13,14,8
"4351",1,1,0,1,1,2,2,0,1
"15417",8,25,19,29,40,41,60,21,38
"11288",2,11,2,7,6,8,17,6,8
"12386",2,4,3,10,10,9,8,5,8
"15590",1,2,1,3,6,5,2,5,1
"9315",1,11,14,12,14,10,55,21,17
"18845",0,1,1,0,0,0,3,0,0
"20702",0,3,1,5,5,3,5,1,1
"17993",4,10,11,15,19,14,24,10,14
"16975",4,11,3,10,12,11,53,26,14
"20150",1,4,4,9,11,9,18,4,6
"19376",3,13,9,23,21,20,30,7,12
"19902",5,22,18,28,34,22,46,20,28
"24",0,3,2,3,3,1,5,0,0
"15339",1,5,1,6,8,4,6,5,3
"10496",0,2,2,0,4,3,4,3,4
"2060",0,0,0,0,1,2,0,0,0
"3024",0,1,0,4,2,1,3,0,0
"4968",3,8,1,7,15,7,9,3,7
"2747",1,7,1,3,12,6,8,3,10
"3701",7,18,6,21,27,29,40,9,24
"5551",0,3,1,5,4,3,0,4,3
"4674",0,0,0,3,1,6,1,4,4
"14425",21,68,38,100,124,102,160,65,92
"3723",1,0,0,2,1,0,5,4,1
"5950",0,5,1,8,3,3,3,5,3
"16703",20,61,34,95,119,100,148,60,87
"10792",21,49,31,84,101,87,126,47,73
"16281",4,9,9,26,31,24,32,11,25
"8092",2,9,7,17,22,15,19,11,9
"10124",5,15,11,20,31,16,28,10,16
"5901",1,5,8,15,17,9,16,7,12
"2054",5,10,9,19,24,14,28,11,20
"3482",6,20,12,20,34,21,31,11,18
"4420",1,13,6,20,25,11,31,16,15
"8652",2,7,8,15,13,14,23,17,17
"7879",1,4,1,16,8,8,13,7,12
"6947",0,8,0,10,5,7,7,4,9
"11472",0,4,2,4,3,3,5,0,2
"10101",3,11,7,24,21,15,26,10,21
"12863",0,2,1,3,4,4,2,1,2
"8658",0,7,3,9,12,7,6,6,10
"8261",3,12,6,13,17,12,24,8,15
"5807",3,8,7,9,16,13,23,10,15
"6980",3,10,7,6,15,8,15,5,7
"3144",1,6,3,11,10,11,19,6,12
"4810",12,25,10,34,40,31,56,27,28
"2178",4,17,7,16,19,17,32,11,18
"8950",5,19,14,31,34,28,49,18,25
"3913",7,22,12,33,39,27,63,19,37
"10755",3,16,13,28,21,16,29,12,24
"12250",2,15,2,14,19,22,28,9,12
"17302",4,27,11,35,32,34,47,22,34
"9832",0,1,2,1,1,1,2,1,1
"12223",10,26,9,34,49,35,47,23,40
"13392",6,11,4,13,18,19,23,14,10
"17394",6,22,18,33,34,36,43,18,33
"17533",1,10,2,10,6,5,8,5,6
"8256",9,11,8,17,29,17,29,17,22
"13909",4,7,9,11,18,12,22,5,13
"6214",6,12,7,9,14,13,18,9,9
"7509",1,5,1,4,7,10,4,4,4
"9273",4,7,4,14,22,10,17,9,12
"10208",3,7,5,13,24,19,29,17,16
"10721",3,19,9,14,22,17,31,6,24
"5190",11,25,13,33,32,35,54,23,29
"11011",8,31,20,51,52,46,66,30,37
"12723",4,17,7,23,33,28,37,15,26
"13229",12,32,17,50,62,42,76,33,46
"14266",0,7,1,5,4,2,4,0,6
"11716",6,24,7,19,30,26,34,18,27
"14526",0,3,1,3,9,2,11,5,7
"19322",1,0,0,0,2,1,0,2,0
"16800",0,0,1,2,0,0,1,0,0
"12876",0,9,3,16,18,16,23,11,12
"11603",0,2,0,3,4,6,3,4,3
"13705",7,18,9,20,13,22,28,14,13
"8788",3,10,7,14,9,13,21,10,11
"10364",2,8,9,9,6,8,21,8,17
"15559",0,0,2,0,1,3,0,0,2
"15637",5,18,12,32,46,38,62,29,42
"15418",9,32,13,42,47,41,61,26,39
"16405",6,16,9,20,29,25,43,20,31
"16670",21,64,38,99,123,103,158,65,96
"16939",13,36,14,37,38,45,68,23,38
"4581",0,0,0,1,2,1,0,0,0
"4171",0,0,0,0,0,0,2,2,0
"14399",9,26,15,39,54,55,57,28,50
"14499",3,5,3,2,10,9,20,8,5
"10187",1,6,2,8,2,8,12,1,3
"8298",1,6,3,8,7,11,14,7,7
"7450",2,6,1,11,12,8,13,2,5
"9703",18,49,26,70,81,67,94,45,66
"8905",5,10,8,17,16,26,32,13,20
"13801",0,1,2,4,8,7,5,2,2
"13035",7,17,13,29,43,27,45,11,25
"11714",0,1,0,2,3,3,3,1,2
